attribute_id,name,sequence,code
Storage Type,Hot Swap,40,hot_swap
Storage Type,NVMe,50,nvme
Storage Type,mSATA,60,msata
Storage Type,M.2 SATA,70,m2_sata
Suitable Environments,Vibration & Shock,80,vibration_shock
Suitable Environments,Automotive,10,automotive
Suitable Environments,Cold,20,cold
Suitable Environments,Dust,30,dust
Suitable Environments,Extreme Environment,40,extreme_environment
Suitable Environments,General Office,50,general_office
Suitable Environments,Heat,60,heat
Suitable Environments,Industrial,70,industrial
Suitable Environments,Splashproof,90,splashproof
Suitable Environments,Waterproof,100,waterproof
Suitable Environments,Wide Power,110,wide_power
System Categories,Computers with 4G from AT&T,170,computers_with_4g_from_at_t
System Categories,"Embedded Computers with Intel Core i3, i5 and i7 Processors",280,embedded_computers_with_intel_core_i3_i5_and_i7_processors
System Categories,Fanless Skylake Computers & Motherboards,340,fanless_skylake_computers_motherboards
System Categories,Helix 500 & 600 Series,370,helix_500_600_series
System Categories,1U Rackmount PC,10,1u_rackmount_pc
System Categories,2U Rackmount PC,20,2u_rackmount_pc
System Categories,Aetina AI Computers,25,aetina_ai_computers
System Categories,AMD Computers,30,amd_computers
System Categories,AMD Ryzen Computers,40,amd_ryzen_computers
System Categories,AMD Servers,50,amd_servers
System Categories,ARM Computers,60,arm_computers
System Categories,ASRock,70,asrock
System Categories,AWS Greengrass Compatible IoT Edge Gateways,80,aws_greengrass_compatible_iot_edge_gateways
System Categories,Backplates,85,backplates
System Categories,CAN bus,90,can_bus
System Categories,CEC,110,cec
System Categories,Cincoze Rugged Computers,120,cincoze_rugged_computers
System Categories,CL100 Series,130,cl100_series
System Categories,CL200 Series,140,cl200_series
System Categories,Computer Finder Page,150,computer_finder_page
System Categories,Computers with 4G,160,computers_with_4g
System Categories,Computers with 4G from Verizon,180,computers_with_4g_from_verizon
System Categories,Computers with Intel Atom,200,computers_with_intel_atom
System Categories,Computers With Intel PTT,210,computers_with_intel_ptt
System Categories,Computers with PCIe,220,computers_with_pcie
System Categories,CPU Coolers & Fans,222,cpu_coolers_fans
System Categories,Data Storage & I/O Cables,226,data_storage_i/o_cables
System Categories,DIN Rail Computer,230,din_rail_computer
System Categories,DIN Rail Power Supplies,234,din_rail_power_supplies
System Categories,Dual LAN Mini PCs,240,dual_lan_mini_pcs
System Categories,Edge Server Systems,250,edge_server_systems
System Categories,Edge Servers,260,edge_servers
System Categories,Embedded Computers with GPU,270,embedded_computers_with_gpu
System Categories,Embedded Mini-ITX Computers,290,embedded_miniitx_computers
System Categories,Embedded Servers with Intel Xeon,300,embedded_servers_with_intel_xeon
System Categories,Ethernet Switches,302,ethernet_switches
System Categories,Extended Life,308,extended_life
System Categories,Fanless,310,fanless
System Categories,Fanless Industrial Computers,320,fanless_industrial_computers
System Categories,Fanless Rackmount Computers,330,fanless_rackmount_computers
System Categories,Fanned Industrial Computers,350,fanned_industrial_computers
System Categories,Fanned Rackmount Computers,360,fanned_rackmount_computers
System Categories,HotSwap,380,hotswap
System Categories,Industrial Computers,390,industrial_computers
System Categories,Industrial Displays,392,industrial_displays
System Categories,Industrial Mini PCs,400,industrial_mini_pcs
System Categories,Industrial PCs with GPU,410,industrial_pcs_with_gpu
System Categories,Industrial Touchscreens,412,industrial_touchscreens
System Categories,Intel Celeron Computers,420,intel_celeron_computers
System Categories,Intel Core i5 Computers,430,intel_core_i5_computers
System Categories,Intel Core i7 Computers,440,intel_core_i7_computers
System Categories,Intel Embedded Systems,450,intel_embedded_systems
System Categories,Intel i9 Processor Computers,460,intel_i9_processor_computers
System Categories,Intel Processor,470,intel_processor
System Categories,MC500 Series,480,mc500_series
System Categories,MC600 Series,490,mc600_series
System Categories,MC850 Series,500,mc850_series
System Categories,Microsoft Azure Certified Embedded Computers,510,microsoft_azure_certified_embedded_computers
System Categories,Mini ITX,512,mini_itx
System Categories,Mini-ITX Cases,514,miniitx_cases
System Categories,ML100 Series,520,ml100_series
System Categories,ML200 Series,530,ml200_series
System Categories,ML300 Series,540,ml300_series
System Categories,ML400 Series,550,ml400_series
System Categories,ML500 Series,560,ml500_series
System Categories,ML600 Series,570,ml600_series
System Categories,Mounting Hardware,574,mounting_hardware
System Categories,Movidius,580,movidius
System Categories,mSATA SSDs,582,msata_ssds
System Categories,NC100 Series,590,nc100_series
System Categories,Neousys Rugged Computers,600,neousys_rugged_computers
System Categories,Networking,602,networking
System Categories,NUC,610,nuc
System Categories,OEM Hardware Services,612,oem_hardware_services
System Categories,Panel PCs,620,panel_pcs
System Categories,Pheonix Connector,622,pheonix_connector
System Categories,Processors,624,processors
System Categories,Power Cables,626,power_cables
System Categories,Power over Ethernet Computers,630,power_over_ethernet_computers
System Categories,Rackmount Computer Cases,632,rackmount_computer_cases
System Categories,Rackmount Computers,640,rackmount_computers
System Categories,Rackmount Servers,645,rackmount_servers
System Categories,Ready-to-Ship Computers,650,readytoship_computers
System Categories,Riser Cards,652,riser_cards
System Categories,Rugged Computers,660,rugged_computers
System Categories,Rugged Display Computers,670,rugged_display_computers
System Categories,Rugged PCs with GPU,680,rugged_pcs_with_gpu
System Categories,Silent Computers,690,silent_computers
System Categories,Small Form Factor Motherboard,692,small_form_factor_motherboard
System Categories,Small PC Cases,694,small_pc_cases
System Categories,Solid State Computers,700,solid_state_computers
System Categories,Solid State Drives,704,solid_state_drives
System Categories,Special Offers,710,special_offers
System Categories,Ubuntu Linux Computers,720,ubuntu_linux_computers
System Categories,Wide Temperature Computers,730,wide_temperature_computers
System Categories,Wired Networking,732,wired_networking
System Categories,Wireless Network Cards,736,wireless_network_cards
System Monitoring,AMT Support,10,amt_support
System Monitoring,AMT 11.0 Support,20,amt_110_support
System Monitoring,AMT 12.0 Support,30,amt_120_support
System Monitoring,AMT Support (with i5 Processor),40,amt_support_with_i5_processor
System Monitoring,CPU Voltage Monitoring,50,cpu_voltage_monitoring
System Monitoring,Infinion SLB9670VQ2.0,60,infinion_slb9670vq20
System Monitoring,IPMI v2.0,70,ipmi_v20
System Monitoring,NMI,80,nmi
System Monitoring,On-Board TPM 2.0 (embedded),85,onboard_tpm_2.0_embedded
System Monitoring,PTT in BIOS,90,ptt_in_bios
System Monitoring,RedFish,95,redfish
System Monitoring,Smart Fan Control,100,smart_fan_control
System Monitoring,System Power Management,110,system_power_management
System Monitoring,TPM,120,tpm
System Monitoring,TPM (Optional),130,tpm_optional
System Monitoring,TPM 2.0 Support,140,tpm_20_support
System Monitoring,Wake on LAN,150,wake_on_lan
System Monitoring,Wake on PCI,160,wake_on_pci
System Monitoring,Wake on USB,170,wake_on_usb
System Monitoring,Watchdog Timer,180,watchdog_timer
System Processor Core Options,1,10,1
System Processor Core Options,2,20,2
System Processor Core Options,4,30,4
System Processor Core Options,6,40,6
System Processor Core Options,8,50,8
System Processor Core Options,10,60,10
System Processor Core Options,12,70,12
System Processor Core Options,16,80,16
System Processor Core Options,18,90,18
System Processor Core Options,20,100,20
System Processor Core Options,22,110,22
System Processor Core Options,24,115,24
System Processor Core Options,32,120,32
System Processor Core Options,64,130,64
Testing Status,Canceled,10,canceled
Testing Status,Pending,20,pending
Testing Status,Rejected,30,rejected
Testing Status,Approved,40,approved
Tier,Portfolio,10,portfolio
Tier,Tier 1,20,tier_1
Tier,Tier 2,30,tier_2
US Backorder Status,No Backorder,10,no-backorder
US Backorder Status,"Backorder Allowed, Do Not Notify",20,no-notify
US Backorder Status,"Backorder Allowed, Notify",30,notify
US Lifecycle Status,In Development,10,in_development
US Lifecycle Status,Coming Soon,20,coming_soon
US Lifecycle Status,Pre-Order,30,preorder
US Lifecycle Status,Available,40,available
US Lifecycle Status,Discontinued,50,discontinued
US Lifecycle Status,End of Life,60,end_of_life
US Lifecycle Status,Canceled,70,canceled
US Product Tax Code,[SE050000] Engineering Services,,8ec17d3f-bb3a-4968-bf3c-4b4d98c94016
US Product Tax Code,"[PC070000] Hardware, Labor, and Services used in producing a system",,10b4537e-1194-47f4-bbc6-cacb5f867bd0
US Product Tax Code,[ON020000] Non-Taxable (CAUTION),,e7979bf5-31b6-44c1-b368-57c207075a7d
US Product Tax Code,[FR020200] Shipping & Freight,,7609216d-5ae7-4375-ad04-d157e5d64fcd
US Product Tax Code,[DC011000] Software,,5ccc1dd6-091b-407f-96fd-ca4ba9d67c7f
US Product Tax Code,[S0000000] Standalone Services not used in producing a system,,90b5059d-2658-43b1-b156-7582dcce2f37
US Product Tax Code,"[SR060000] Support Service, Labor, and Parts",,c8d434ab-efc2-41fd-9779-122ac4e444ab
US Product Tax Code,[NOTAVATAX2] Taxable Goods,,95cf857e-7161-11e8-89d7-0242ac120002
US Product Tax Code,[NOTAVATAX7] Taxable Goods EU,,99788c69-137a-49b9-827b-4a50dcb7568a
US Product Tax Code,[SW019478] Warranty,,4e127d7c-c069-4263-bfec-9ec9bb30e32a
Video Encoding Standards,PAL,20,pal
Video Encoding Standards,NTSC,10,ntsc
Video Encoding Standards,SECAM,30,secam
Video Input,DisplayPort,10,displayport
Video Input,DVI-D,20,dvid
Video Input,DVI-I,30,dvii
Video Input,HDMI,40,hdmi
Video Input,RCA,50,rca
Video Input,VGA,60,vga
Video Interface,DisplayPort,10,displayport
Video Interface,DVI-D,20,dvid
Video Interface,DVI-I,30,dvii
Video Interface,HDMI,40,hdmi
Video Interface,Mini-DisplayPort,50,minidisplayport
Video Interface,VGA,60,vga
Voltage Type,AC,,ac
Voltage Type,DC,,dc
